Date,Open,High,Low,Close,Adj Close,Volume
2002-04-29,107.930000,108.260002,106.629997,106.860001,71.085770,17724400
2002-04-30,107.019997,108.639999,106.639999,107.860001,71.751015,19473500
2002-05-01,107.970001,109.250000,106.800003,109.180000,72.629066,24575600
2002-05-02,109.099998,109.910004,107.779999,108.760002,72.349731,15666800
2002-05-03,108.599998,108.760002,107.199997,107.580002,71.564728,18185500
2002-05-06,107.639999,107.989998,105.309998,105.470001,70.161095,23630400
2002-05-07,106.099998,106.320000,104.900002,105.099998,69.915001,21910000
2002-05-08,107.050003,109.360001,106.790001,109.010002,72.516014,27917400
2002-05-09,108.650002,109.099998,107.580002,107.750000,71.677826,18085600
2002-05-10,107.970001,108.050003,105.599998,105.720001,70.327431,18958900
2002-05-13,106.220001,107.949997,105.790001,107.870003,71.757652,14677700
2002-05-14,109.620003,110.370003,109.000000,110.220001,73.320930,34201200
2002-05-15,109.500000,110.910004,109.290001,109.790001,73.034851,29535300
2002-05-16,109.699997,110.480003,109.330002,110.360001,73.414078,28092000
2002-05-17,110.660004,111.250000,110.099998,110.900002,73.773293,27823700
2002-05-20,110.639999,110.690002,109.489998,109.699997,72.974998,13833800
2002-05-21,110.110001,110.480003,108.320000,108.699997,72.309807,16877200
2002-05-22,108.220001,109.120003,108.000000,108.940002,72.469467,15844200
2002-05-23,109.260002,110.360001,108.480003,110.099998,73.241104,13879800
2002-05-24,109.980003,110.199997,108.610001,108.690002,72.303154,11877000
2002-05-28,109.050003,109.129997,107.449997,108.099998,71.910652,24236900
2002-05-29,107.620003,108.019997,107.129997,107.300003,71.378487,14773300
2002-05-30,106.550003,107.510002,105.900002,107.000000,71.178909,18217900
2002-05-31,107.400002,108.559998,106.849998,107.220001,71.325272,19826300
2002-06-03,107.089996,107.599998,104.129997,104.370003,69.429344,26056300
2002-06-04,104.150002,105.199997,103.550003,104.629997,69.602341,25856200
2002-06-05,104.949997,105.669998,104.349998,105.610001,70.254227,19695900
2002-06-06,105.540001,105.599998,103.150002,103.459999,68.824028,22998500
2002-06-07,101.779999,103.919998,101.720001,103.339996,68.744179,24011600
2002-06-10,103.239998,104.459999,103.019997,103.739998,69.010300,18759900
2002-06-11,104.129997,104.540001,101.730003,101.959999,67.826187,19990700
2002-06-12,101.709999,102.809998,100.779999,102.580002,68.238655,31266000
2002-06-13,102.129997,103.000000,101.339996,101.550003,67.553452,21043900
2002-06-14,100.309998,101.559998,98.500000,101.400002,67.453674,39267500
2002-06-17,101.919998,104.339996,101.849998,104.120003,69.263046,17647200
2002-06-18,103.739998,105.029999,103.629997,104.970001,69.828491,21628500
2002-06-19,103.500000,104.430000,102.239998,102.519997,68.198723,21540700
2002-06-20,102.260002,103.050003,100.959999,101.209999,67.327271,25691000
2002-06-21,100.470001,100.930000,98.680000,99.279999,66.274559,31190700
2002-06-24,98.610001,100.690002,97.250000,99.800003,66.621658,37169700
2002-06-25,100.300003,100.889999,97.540001,97.559998,65.126350,33355000
2002-06-26,95.199997,98.150002,95.190002,97.720001,65.233154,37913600
2002-06-27,98.500000,99.489998,96.570000,99.430000,66.374649,31616400
2002-06-28,99.239998,100.500000,98.879997,98.959999,66.060928,28184200
2002-07-01,99.180000,99.800003,96.889999,97.029999,64.772545,20270200
2002-07-02,96.860001,97.199997,94.769997,94.970001,63.397369,34213900
2002-07-03,94.620003,95.839996,93.720001,95.510002,63.757874,30565800
2002-07-05,96.779999,99.529999,96.660004,99.309998,66.294571,19013500
2002-07-08,98.980003,99.699997,97.559998,98.070000,65.466827,19118600
2002-07-09,97.730003,98.339996,95.010002,95.599998,63.817944,28620400
2002-07-10,96.000000,96.070000,92.040001,92.120003,61.494896,50522500
2002-07-11,91.760002,93.349998,90.320000,92.870003,61.995544,59476500
2002-07-12,93.330002,93.889999,91.519997,91.849998,61.314617,39018600
2002-07-15,91.639999,92.400002,87.889999,92.339996,61.641724,77317200
2002-07-16,91.120003,92.379997,89.870003,90.559998,60.453487,53282400
2002-07-17,92.459999,93.300003,89.750000,90.739998,60.573627,48880600
2002-07-18,90.699997,91.099998,87.750000,87.800003,58.611038,32656700
2002-07-19,86.760002,87.550003,84.300003,84.709999,56.548290,77572600
2002-07-22,84.099998,85.910004,81.449997,82.199997,54.872761,78134000
2002-07-23,82.550003,83.239998,79.750000,79.949997,53.370754,74484100
2002-07-24,78.129997,85.120003,77.680000,84.720001,56.555000,107022800
2002-07-25,84.269997,85.849998,81.599998,84.000000,56.074348,87176600
2002-07-26,84.650002,85.930000,83.800003,85.599998,57.142426,41206800
2002-07-29,87.500000,90.339996,87.300003,89.769997,59.926121,53492900
2002-07-30,89.320000,91.400002,88.720001,90.940002,60.707169,47532200
2002-07-31,90.489998,91.550003,89.250000,91.160004,60.854012,44669900
2002-08-01,90.879997,91.349998,88.330002,88.779999,59.265221,66571900
2002-08-02,88.500000,88.910004,85.620003,86.790001,57.936840,51772900
2002-08-05,86.489998,86.930000,83.550003,83.769997,55.920803,47191300
2002-08-06,85.230003,87.900002,85.110001,86.589996,57.803303,64730000
2002-08-07,87.870003,88.500000,85.769997,88.099998,58.811314,43289400
2002-08-08,88.419998,91.099998,87.800003,90.949997,60.713852,48339800
2002-08-09,90.099998,91.940002,89.349998,91.290001,60.940811,41879200
2002-08-12,89.989998,91.269997,89.550003,90.620003,60.493549,25841700
2002-08-13,90.150002,91.660004,88.650002,88.970001,59.392071,49690500
2002-08-14,89.019997,92.629997,88.019997,92.220001,61.561630,57423600
2002-08-15,92.839996,93.989998,92.199997,93.500000,62.416073,45551500
2002-08-16,92.820000,94.080002,92.000000,93.220001,62.229218,36517300
2002-08-19,93.459999,95.750000,93.099998,95.400002,63.684444,33669900
2002-08-20,94.820000,95.400002,93.620003,94.389999,63.010185,30508300
2002-08-21,95.059998,95.779999,93.570000,95.750000,63.918064,39628900
2002-08-22,95.489998,97.150002,95.070000,96.680000,64.538910,38399800
2002-08-23,96.010002,96.150002,94.150002,94.599998,63.150379,33716400
2002-08-26,94.910004,95.639999,93.500000,95.260002,63.590988,33830100
2002-08-27,95.699997,96.250000,93.500000,94.160004,62.856693,35335700
2002-08-28,93.279999,93.489998,91.800003,92.099998,61.481518,38970600
2002-08-29,91.269997,93.050003,90.809998,92.139999,61.508240,42965700
2002-08-30,91.680000,93.389999,91.400002,91.779999,61.267899,30366700
2002-09-03,90.730003,91.000000,88.150002,88.279999,58.931469,76586400
2002-09-04,88.610001,90.250000,88.059998,89.540001,59.772568,51099500
2002-09-05,88.489998,89.430000,87.500000,88.779999,59.265221,67250900
2002-09-06,89.750000,90.570000,89.339996,90.000000,60.079651,38622200
2002-09-09,89.099998,91.349998,88.800003,90.660004,60.520241,33998400
2002-09-10,91.139999,91.779999,90.559998,91.699997,61.214497,41416600
2002-09-11,92.470001,93.330002,91.099998,91.129997,60.833992,27711200
2002-09-12,90.750000,90.839996,88.989998,89.449997,59.712513,43601700
2002-09-13,88.690002,89.900002,88.250000,89.669998,59.859371,41131000
2002-09-16,89.309998,89.889999,88.459999,89.889999,60.006210,28167600
2002-09-17,90.889999,91.190002,87.750000,87.830002,58.631096,47609700
2002-09-18,87.010002,88.500000,86.279999,86.949997,58.043636,54719400
2002-09-19,85.989998,86.800003,84.699997,84.699997,56.541626,48510500
2002-09-20,84.919998,85.199997,84.050003,84.349998,56.560417,46325600
2002-09-23,83.650002,84.059998,82.690002,83.660004,56.097748,46893800
2002-09-24,82.440002,83.650002,81.849998,82.309998,55.192520,69507000
2002-09-25,83.370003,84.769997,82.040001,84.349998,56.560417,59294400
2002-09-26,85.019997,85.970001,84.449997,85.730003,57.485790,53638000
2002-09-27,85.000000,85.629997,82.750000,82.750000,55.487545,64648300
2002-09-30,82.000000,82.800003,80.900002,81.790001,54.843838,73096400
2002-10-01,82.430000,85.769997,81.470001,85.720001,57.479080,67198100
2002-10-02,84.690002,85.529999,82.599998,83.150002,55.755764,56749100
2002-10-03,83.139999,84.599998,81.949997,82.309998,55.192520,55547000
2002-10-04,82.800003,82.919998,79.580002,80.800003,54.179989,68483700
2002-10-07,80.059998,81.199997,78.550003,79.129997,53.060181,53188000
2002-10-08,79.809998,81.309998,78.199997,80.370003,53.891647,79531000
2002-10-09,79.089996,79.699997,77.779999,78.099998,52.369514,79956400
2002-10-10,77.940002,81.070000,77.070000,80.629997,54.065979,76749000
2002-10-11,82.099998,84.730003,81.820000,84.160004,56.433014,82308300
2002-10-14,83.199997,84.849998,83.040001,84.629997,56.748177,40631900
2002-10-15,86.989998,88.720001,86.849998,88.699997,59.477268,82320300
2002-10-16,87.410004,87.800003,85.919998,86.550003,58.035599,62977800
2002-10-17,88.870003,89.300003,87.849998,88.269997,59.188892,68534100
2002-10-18,87.650002,89.110001,86.930000,88.639999,59.437027,47448700
2002-10-21,88.120003,90.500000,87.570000,90.169998,60.462971,45859100
2002-10-22,89.050003,90.010002,88.519997,89.519997,60.027122,40966800
2002-10-23,88.769997,90.269997,87.680000,90.199997,60.483063,54905800
2002-10-24,90.750000,90.900002,88.099998,88.360001,59.249279,54987400
2002-10-25,88.209999,90.389999,87.940002,90.199997,60.483063,43672100
2002-10-28,91.150002,91.290001,88.849998,89.610001,60.087482,39416100
2002-10-29,89.080002,89.489998,87.000000,88.570000,59.390102,59508200
2002-10-30,88.680000,89.959999,88.230003,89.430000,59.966778,41688600
2002-10-31,89.660004,90.300003,88.190002,88.519997,59.356583,41620600
2002-11-01,88.349998,90.820000,88.050003,90.269997,60.530025,51878900
2002-11-04,91.800003,92.940002,90.900002,91.129997,61.106701,49080600
2002-11-05,90.839996,92.070000,90.839996,91.849998,61.589478,37270800
2002-11-06,92.480003,93.070000,90.790001,93.040001,62.387478,65013100
2002-11-07,92.019997,92.220001,90.220001,90.760002,60.858612,51572000
2002-11-08,90.529999,91.570000,89.519997,89.650002,60.114288,37905400
2002-11-11,89.510002,89.559998,87.800003,88.260002,59.182247,33505100
2002-11-12,88.660004,89.930000,88.370003,88.959999,59.651634,37724500
2002-11-13,88.320000,89.739998,87.449997,89.050003,59.711971,63891500
2002-11-14,90.070000,91.000000,89.750000,90.730003,60.838497,31896800
2002-11-15,90.000000,91.550003,89.949997,91.400002,61.287758,39152100
2002-11-18,92.150002,92.150002,90.349998,90.480003,60.670841,28934800
2002-11-19,90.019997,91.099998,89.760002,90.360001,60.590374,32806600
2002-11-20,89.980003,92.419998,89.949997,92.370003,61.938152,36688400
2002-11-21,92.599998,94.190002,92.430000,94.089996,63.091503,55128200
2002-11-22,93.480003,94.269997,93.269997,93.419998,62.642254,32513800
2002-11-25,93.430000,94.260002,92.769997,93.480003,62.682476,33846400
2002-11-26,93.070000,93.449997,91.620003,91.699997,61.488914,42284700
2002-11-27,92.519997,94.650002,92.430000,94.279999,63.218925,37764000
2002-11-29,94.800003,94.949997,93.769997,93.980003,63.017788,19385700
2002-12-02,95.470001,96.050003,93.220001,94.129997,63.118336,49911900
2002-12-03,93.250000,93.400002,92.349998,92.870003,62.273457,34407700
2002-12-04,91.769997,93.139999,91.430000,92.449997,61.991810,64040800
2002-12-05,92.730003,92.800003,91.099998,91.430000,61.307838,36724900
2002-12-06,90.120003,92.169998,89.980003,92.029999,61.710194,49824100
2002-12-09,91.070000,91.459999,89.480003,89.500000,60.013721,36789600
2002-12-10,90.019997,91.099998,89.760002,90.699997,60.818375,33319900
2002-12-11,90.419998,91.620003,90.160004,90.779999,60.872009,39201000
2002-12-12,91.199997,91.489998,90.199997,90.769997,60.865314,34465600
2002-12-13,89.910004,90.480003,89.269997,89.339996,59.906414,36862200
2002-12-16,89.820000,91.790001,89.660004,91.650002,61.455379,37098400
2002-12-17,91.370003,91.739998,90.739998,90.849998,60.918941,32353900
2002-12-18,90.320000,90.400002,89.330002,89.800003,60.214870,35612600
2002-12-19,89.349998,90.699997,88.599998,89.160004,59.785748,39264200
2002-12-20,89.199997,90.019997,89.099998,89.989998,60.638836,31176900
2002-12-23,89.589996,90.470001,89.309998,90.019997,60.659031,22599300
2002-12-24,89.589996,89.860001,89.250000,89.349998,60.207539,10937000
2002-12-26,89.699997,90.610001,88.839996,89.389999,60.234509,17485600
2002-12-27,88.959999,89.290001,87.379997,87.379997,58.880062,22205700
2002-12-30,87.790001,88.470001,87.220001,88.110001,59.371998,29968000
2002-12-31,87.989998,88.430000,87.110001,88.230003,59.452869,34036600
2003-01-02,88.849998,91.300003,88.540001,91.070000,61.366550,44516300
2003-01-03,90.910004,91.379997,90.500000,91.349998,61.555241,32222600
2003-01-06,91.239998,93.489998,91.169998,92.959999,62.640091,40984500
2003-01-07,92.900002,93.370003,92.199997,92.730003,62.485123,38640400
2003-01-08,92.199997,92.400002,91.050003,91.389999,61.582203,38702200
2003-01-09,91.820000,93.180000,91.410004,92.809998,62.539001,34804900
2003-01-10,91.949997,93.639999,91.800003,93.059998,62.707497,37768900
2003-01-13,93.540001,93.860001,92.440002,93.029999,62.687283,31649900
2003-01-14,92.690002,93.830002,92.410004,93.330002,62.889439,30733000
2003-01-15,93.540001,93.570000,91.910004,92.400002,62.262768,33511800
2003-01-16,92.500000,92.930000,91.449997,92.019997,62.006699,44812100
2003-01-17,90.989998,92.300003,90.150002,90.660004,61.090279,35618300
2003-01-21,90.870003,90.919998,88.949997,89.250000,60.140163,36826200
2003-01-22,88.769997,89.800003,88.000000,88.169998,59.412437,42286500
2003-01-23,88.750000,89.379997,87.949997,88.709999,59.776310,55919800
2003-01-24,88.589996,88.680000,86.169998,86.379997,58.206245,68633900
2003-01-27,85.730003,86.800003,84.500000,85.199997,57.411095,57884400
2003-01-28,85.629997,86.400002,85.129997,85.830002,57.835621,46929100
2003-01-29,85.419998,87.180000,84.769997,86.480003,58.273636,53712200
2003-01-30,86.790001,86.879997,84.400002,84.430000,56.892284,49845900
2003-01-31,84.150002,86.209999,84.150002,86.059998,57.990639,55317000
2003-02-03,86.139999,86.809998,85.919998,86.230003,58.105202,39696000
2003-02-04,85.309998,85.750000,84.300003,85.379997,57.532413,43633400
2003-02-05,85.750000,86.540001,84.480003,84.849998,57.175266,55270600
2003-02-06,84.370003,84.889999,83.650002,84.449997,56.905769,53638000
2003-02-07,84.910004,84.989998,82.970001,83.419998,56.211689,43165000
2003-02-10,83.459999,84.129997,82.650002,84.010002,56.609268,45455900
2003-02-11,84.370003,84.879997,82.830002,83.430000,56.218414,46861000
2003-02-12,83.160004,83.620003,82.089996,82.099998,55.322208,35873600
2003-02-13,82.150002,82.660004,81.000000,82.349998,55.490654,57934100
2003-02-14,82.370003,84.199997,81.820000,84.150002,56.703598,59580900
2003-02-18,84.529999,85.800003,84.389999,85.629997,57.700867,39492700
2003-02-19,85.320000,85.470001,84.279999,85.180000,57.397621,31432000
2003-02-20,85.209999,85.419998,84.050003,84.330002,56.824886,29280100
2003-02-21,84.379997,85.739998,83.459999,85.180000,57.397621,60955800
2003-02-24,84.930000,85.000000,83.589996,83.800003,56.467773,30628600
2003-02-25,82.949997,84.489998,82.220001,84.470001,56.919189,56770600
2003-02-26,84.019997,84.529999,83.080002,83.239998,56.090397,37787200
2003-02-27,83.699997,84.750000,83.160004,84.339996,56.831635,51126000
2003-02-28,84.470001,85.230003,84.160004,84.900002,57.208977,43666800
2003-03-03,85.260002,85.779999,83.720001,84.089996,56.663162,42923100
2003-03-04,83.949997,84.010002,82.650002,82.750000,55.760216,31440500
2003-03-05,82.610001,83.540001,82.360001,83.449997,56.231880,43974700
2003-03-06,82.870003,83.519997,82.470001,82.750000,55.760216,41217700
2003-03-07,81.610001,83.989998,81.430000,83.320000,56.144321,63538000
2003-03-10,82.599998,82.860001,81.099998,81.320000,54.796616,41014100
2003-03-11,81.480003,82.000000,80.480003,80.519997,54.257530,48102700
2003-03-12,80.379997,81.099998,79.379997,81.059998,54.621418,62459800
2003-03-13,82.180000,83.910004,81.529999,83.860001,56.508175,72117800
2003-03-14,84.199997,84.769997,83.349998,84.129997,56.690105,63951800
2003-03-17,83.459999,86.949997,83.220001,86.779999,58.475773,88217500
2003-03-18,87.150002,87.349998,86.279999,87.290001,58.819473,50792300
2003-03-19,87.279999,88.160004,86.680000,87.959999,59.270901,49630800
2003-03-20,87.330002,88.589996,86.349998,88.150002,59.398926,67321600
2003-03-21,88.800003,89.879997,87.930000,89.669998,60.666836,71165300
2003-03-24,88.019997,88.139999,86.349998,86.690002,58.650677,65398900
2003-03-25,86.739998,88.260002,86.440002,87.519997,59.212223,61040100
2003-03-26,87.559998,87.849998,86.800003,87.080002,58.914547,45740800
2003-03-27,86.400002,87.660004,85.989998,87.150002,58.961895,53120200
2003-03-28,86.470001,87.279999,86.250000,86.709999,58.664188,32583000
2003-03-31,85.349998,86.589996,84.400002,84.739998,57.331394,61119500
2003-04-01,85.250000,86.389999,84.910004,86.040001,58.210941,53574000
2003-04-02,87.540001,88.769997,87.500000,88.120003,59.618160,50431200
2003-04-03,88.870003,88.989998,87.650002,87.699997,59.333992,48755500
2003-04-04,88.430000,88.589996,87.620003,88.220001,59.685802,36250100
2003-04-07,90.339996,90.849998,87.970001,88.050003,59.570805,69776200
2003-04-08,88.300003,88.650002,87.709999,88.190002,59.665508,39712700
2003-04-09,88.360001,89.099998,86.769997,87.029999,58.880695,55647300
2003-04-10,87.089996,87.629997,85.709999,87.510002,59.205471,41812400
2003-04-11,88.160004,88.699997,86.860001,87.150002,58.961895,47730100
2003-04-14,87.470001,89.000000,87.000000,88.949997,60.179676,36711700
2003-04-15,88.839996,89.779999,88.419998,89.779999,60.741268,49709800
2003-04-16,89.910004,90.059998,88.029999,88.250000,59.706104,51788000
2003-04-17,88.300003,89.720001,88.190002,89.559998,60.592365,37403100
2003-04-21,89.860001,90.160004,89.059998,89.650002,60.653263,32052700
2003-04-22,89.099998,91.559998,88.889999,91.339996,61.796661,59763600
2003-04-23,91.620003,92.349998,91.239998,92.180000,62.364956,44227100
2003-04-24,91.529999,92.080002,90.959999,91.360001,61.810181,49692400
2003-04-25,91.300003,91.470001,90.019997,90.230003,61.045692,43917200
2003-04-28,90.440002,92.190002,90.300003,91.790001,62.101101,46432900
2003-04-29,92.139999,92.800003,91.400002,92.110001,62.317600,52017100
2003-04-30,91.910004,92.570000,91.410004,91.910004,62.182281,48709100
2003-05-01,91.919998,92.730003,90.500000,91.900002,62.175529,50240400
2003-05-02,91.559998,93.470001,91.489998,93.209999,63.061852,50201500
2003-05-05,93.470001,93.779999,92.500000,93.029999,62.940037,35437800
2003-05-06,93.040001,94.379997,93.000000,93.910004,63.535427,44401000
2003-05-07,93.419998,94.139999,92.970001,93.389999,63.183617,41413100
2003-05-08,92.519997,93.330002,92.279999,92.449997,62.547626,40570700
2003-05-09,92.830002,93.800003,92.610001,93.730003,63.413639,33608100
2003-05-12,93.500000,95.120003,93.279999,94.879997,64.191689,35662300
2003-05-13,94.529999,95.180000,94.260002,94.709999,64.076637,39253600
2003-05-14,95.089996,95.239998,93.910004,94.510002,63.941311,32195100
2003-05-15,94.889999,95.330002,94.250000,95.110001,64.347313,43879200
2003-05-16,94.889999,95.449997,94.260002,94.870003,64.184937,38905000
2003-05-19,94.150002,94.419998,92.330002,92.650002,62.682964,41606000
2003-05-20,92.820000,93.029999,91.589996,92.459999,62.554398,55404600
2003-05-21,92.110001,92.879997,91.910004,92.650002,62.682964,49333800
2003-05-22,92.949997,94.050003,92.680000,93.570000,63.305363,38421800
2003-05-23,93.529999,93.980003,93.139999,93.760002,63.433937,26155900
2003-05-27,93.300003,95.839996,93.070000,95.400002,64.543495,43719200
2003-05-28,95.849998,96.470001,95.430000,95.669998,64.726166,37727100
2003-05-29,95.879997,96.820000,95.080002,95.419998,64.557007,50844200
2003-05-30,95.900002,97.089996,95.559998,96.949997,65.592140,52529500
2003-06-02,97.529999,98.449997,96.669998,97.349998,65.862755,50305500
2003-06-03,97.150002,97.839996,96.849998,97.750000,66.133377,38254500
2003-06-04,97.660004,99.349998,97.570000,99.160004,67.087311,49360700
2003-06-05,98.580002,99.650002,98.269997,99.650002,67.418854,46262400
2003-06-06,100.400002,101.400002,99.129997,99.260002,67.154991,60356800
2003-06-09,98.769997,99.099998,97.769997,98.250000,66.471649,37808500
2003-06-10,98.459999,99.260002,98.190002,99.250000,67.148232,29965900
2003-06-11,99.160004,100.389999,98.709999,100.300003,67.858604,37610200
2003-06-12,100.750000,100.900002,99.620003,100.610001,68.068329,36442000
2003-06-13,100.610001,100.750000,98.949997,99.559998,67.357971,48628300
2003-06-16,99.959999,101.699997,99.800003,101.660004,68.778702,36326300
2003-06-17,102.070000,102.180000,101.230003,101.660004,68.778702,36801800
2003-06-18,101.290001,102.139999,101.000000,101.570000,68.717865,35521000
2003-06-19,101.639999,101.730003,99.839996,100.019997,67.669205,43551700
2003-06-20,100.389999,100.500000,99.419998,99.440002,67.519798,41545000
2003-06-23,99.449997,99.660004,97.919998,98.419998,66.827225,34237500
2003-06-24,98.220001,99.089996,98.019997,98.519997,66.895103,36213600
2003-06-25,98.529999,99.440002,97.529999,97.529999,66.222900,47743400
2003-06-26,97.779999,98.980003,96.959999,98.800003,67.085228,33477300
2003-06-27,98.750000,99.190002,97.580002,97.660004,66.311165,54208800
2003-06-30,98.220001,98.669998,97.470001,97.629997,66.290794,33349000
2003-07-01,97.250000,98.849998,96.430000,98.529999,66.901901,51322800
2003-07-02,98.769997,99.790001,98.570000,99.769997,67.743874,34662100
2003-07-03,99.070000,99.849998,97.900002,98.739998,67.044510,30792800
2003-07-07,99.650002,100.900002,99.650002,100.699997,68.375305,31391100
2003-07-08,100.500000,101.290001,100.169998,101.150002,68.680885,30952500
2003-07-09,100.919998,101.400002,100.029999,100.580002,68.293877,36528500
2003-07-10,99.839996,100.040001,98.629997,99.300003,67.424744,49777700
2003-07-11,99.389999,100.449997,99.389999,100.239998,68.063026,39976300
2003-07-14,101.199997,101.900002,100.449997,100.730003,68.395721,42114900
2003-07-15,101.379997,101.459999,99.949997,100.510002,68.246315,42573600
2003-07-16,100.809998,100.870003,99.230003,99.919998,67.845711,39894200
